detected,detect_time_min,horizon_min,flight_distance_m,energy_wh,search_minutes,unique_cells_searched,total_search_ops,redundant_search_ops,n_swaps,n_replans,replan_ms_total,planner,initial_model,area_name,seed,replicate,arm,target_profile,elapsed_before_min,n_uavs,moving_target
False,,180.0,97941.2431196371,953.3483369852845,132.0,19,44,25,16,14,427.0860999949946,rolling,custom,demo_valley,3000,0,eps=0.1,photographer,66.0,2,True
False,,180.0,91148.77605480945,930.712483598835,135.0,34,45,11,14,14,603.8810999934867,rolling,custom,demo_valley,3001,1,eps=0.1,injured,35.0,2,True
False,,180.0,79417.21087536705,905.4442984340789,138.0,23,46,23,18,15,445.86230000186333,rolling,custom,demo_valley,3002,2,eps=0.1,hiker,61.0,2,True
False,,180.0,90479.7906850664,942.3191623424243,135.0,25,45,20,15,14,388.07200000155717,rolling,custom,demo_valley,3003,3,eps=0.1,hiker,31.0,2,True
False,,180.0,107561.12586672575,1014.8900188298417,129.0,11,43,32,13,14,545.4539000074874,rolling,custom,demo_valley,3004,4,eps=0.1,photographer,74.0,2,True
False,,180.0,101885.57146242089,988.9740550200029,135.0,22,45,23,14,15,469.78589999889664,rolling,custom,demo_valley,3005,5,eps=0.1,desoriented,38.0,2,True
False,,180.0,99630.1287623512,975.7508789197777,127.0,29,42,13,15,14,491.9958999944356,rolling,custom,demo_valley,3006,6,eps=0.1,injured,52.0,2,True
True,50.0,180.0,28467.703937538976,278.3450845248089,37.0,8,12,4,4,3,226.54729999976553,rolling,custom,demo_valley,3007,7,eps=0.1,hiker,36.0,2,True
False,,180.0,101202.00191508267,979.7142663361033,129.0,18,43,25,14,14,518.8220999971236,rolling,custom,demo_valley,3008,8,eps=0.1,photographer,88.0,2,True
False,,180.0,108870.94194569527,993.8279877047162,126.0,26,42,16,14,14,394.42020000387856,rolling,custom,demo_valley,3009,9,eps=0.1,hiker,76.0,2,True
False,,180.0,105433.96249880383,959.4442772229423,120.0,27,40,13,15,13,529.4165999921461,rolling,custom,demo_valley,3010,10,eps=0.1,injured,50.0,2,True
False,,180.0,100759.54412636993,981.878984750857,135.0,18,45,27,14,15,408.83500001018547,rolling,custom,demo_valley,3011,11,eps=0.1,photographer,35.0,2,True
False,,180.0,94524.04486859655,926.444423455996,132.0,22,44,22,17,14,379.2905000063911,rolling,custom,demo_valley,3012,12,eps=0.1,hiker,60.0,2,True
True,110.0,180.0,53381.75730863279,578.0171219251594,90.0,20,30,10,9,10,381.85429999703047,rolling,custom,demo_valley,3013,13,eps=0.1,hiker,68.0,2,True
False,,180.0,80673.3177516067,902.7549185645591,137.0,26,45,19,17,15,563.8510000026145,rolling,custom,demo_valley,3014,14,eps=0.1,hiker,58.0,2,True
False,,180.0,95136.75041347745,943.2739609906162,126.0,24,42,18,15,12,271.4693999987503,rolling,custom,demo_valley,3015,15,eps=0.1,photographer,74.0,2,True
False,,180.0,107923.64820004597,998.1737715541151,123.0,20,41,21,14,13,357.492999999522,rolling,custom,demo_valley,3016,16,eps=0.1,desoriented,35.0,2,True
False,,180.0,90285.56062507106,914.0555608335117,135.0,22,45,23,16,14,482.8767999952106,rolling,custom,demo_valley,3017,17,eps=0.1,hiker,79.0,2,True
True,105.0,180.0,56551.86454720542,569.8050161502249,81.0,17,27,10,8,9,462.9682999984652,rolling,custom,demo_valley,3018,18,eps=0.1,desoriented,37.0,2,True
False,,180.0,103864.3139819311,967.6874348756417,126.0,21,42,21,15,13,355.15380000106234,rolling,custom,demo_valley,3019,19,eps=0.1,hiker,90.0,2,True
False,,180.0,120678.34843433017,990.6334403681877,102.0,19,34,15,15,11,473.34509999564034,rolling,custom,demo_valley,3020,20,eps=0.1,hiker,73.0,2,True
False,,180.0,102324.0773482886,988.1040751203402,135.0,21,45,24,14,14,410.3244999942035,rolling,custom,demo_valley,3021,21,eps=0.1,photographer,74.0,2,True
False,,180.0,108827.12440537056,1018.5855172112697,129.0,11,43,32,13,14,498.83649999810586,rolling,custom,demo_valley,3022,22,eps=0.1,photographer,87.0,2,True
False,,180.0,70498.66691763925,884.6937479644564,147.0,22,49,27,17,16,444.86569999844505,rolling,custom,demo_valley,3023,23,eps=0.1,hiker,60.0,2,True
False,,180.0,98168.06547253567,961.1925280330206,135.0,18,45,27,15,14,378.21310000344965,rolling,custom,demo_valley,3000,0,eps=0.2,photographer,66.0,2,True
False,,180.0,89677.76597977176,923.7783896245462,135.0,34,45,11,14,14,570.3148000111469,rolling,custom,demo_valley,3001,1,eps=0.2,injured,35.0,2,True
False,,180.0,97089.37949999027,956.1643116849798,126.0,23,42,19,16,12,409.9709000020084,rolling,custom,demo_valley,3002,2,eps=0.2,hiker,61.0,2,True
False,,180.0,85800.74072974475,914.9774326216896,135.0,26,45,19,15,12,349.5608000030188,rolling,custom,demo_valley,3003,3,eps=0.2,hiker,31.0,2,True
False,,180.0,109019.67339294917,1007.132578934182,126.0,10,42,32,13,14,520.45549999184,rolling,custom,demo_valley,3004,4,eps=0.2,photographer,74.0,2,True
False,,180.0,101931.39830148341,988.3193855102882,135.0,23,45,22,14,15,453.64959999369603,rolling,custom,demo_valley,3005,5,eps=0.2,desoriented,38.0,2,True
False,,180.0,99469.54331547556,975.2650226960077,127.0,31,42,11,15,14,444.93960000727384,rolling,custom,demo_valley,3006,6,eps=0.2,injured,52.0,2,True
True,50.0,180.0,29562.596954503046,278.99090601996113,37.0,8,12,4,4,4,276.15229999537405,rolling,custom,demo_valley,3007,7,eps=0.2,hiker,36.0,2,True
False,,180.0,98416.31161571157,954.5740014272831,126.0,18,42,24,14,12,484.98149999886664,rolling,custom,demo_valley,3008,8,eps=0.2,photographer,88.0,2,True
True,88.0,180.0,45494.38056670016,481.55670569331073,72.0,18,24,6,6,7,290.78499999741325,rolling,custom,demo_valley,3009,9,eps=0.2,hiker,76.0,2,True
False,,180.0,97289.50698801104,906.490710472809,117.0,29,39,10,15,12,499.0474000060203,rolling,custom,demo_valley,3010,10,eps=0.2,injured,50.0,2,True
False,,180.0,100009.0142515593,976.9816163915428,135.0,18,45,27,14,15,386.4827000079458,rolling,custom,demo_valley,3011,11,eps=0.2,photographer,35.0,2,True
False,,180.0,93976.1871306631,924.0820445359116,132.0,22,44,22,16,14,401.14760000506067,rolling,custom,demo_valley,3012,12,eps=0.2,hiker,60.0,2,True
True,81.0,180.0,39924.03896095956,426.87669051857574,64.0,13,21,8,7,8,317.8721000012956,rolling,custom,demo_valley,3013,13,eps=0.2,hiker,68.0,2,True
False,,180.0,88931.46161404123,925.6515832219735,132.0,21,44,23,16,14,504.18260000515147,rolling,custom,demo_valley,3014,14,eps=0.2,hiker,58.0,2,True
False,,180.0,94077.8330980109,936.1347554254977,126.0,24,42,18,15,12,246.6776999999638,rolling,custom,demo_valley,3015,15,eps=0.2,photographer,74.0,2,True
False,,180.0,107783.36756110916,995.7832480190118,123.0,20,41,21,14,13,331.9842000046265,rolling,custom,demo_valley,3016,16,eps=0.2,desoriented,35.0,2,True
False,,180.0,87313.14121207652,896.4551364715508,135.0,26,45,19,17,14,491.4306999935434,rolling,custom,demo_valley,3017,17,eps=0.2,hiker,79.0,2,True
False,,180.0,99245.17253939663,972.4712592625272,135.0,22,45,23,14,15,526.5429999990374,rolling,custom,demo_valley,3018,18,eps=0.2,desoriented,37.0,2,True
False,,180.0,104223.7901349309,974.185089316811,126.0,23,42,19,14,14,338.78420000291953,rolling,custom,demo_valley,3019,19,eps=0.2,hiker,90.0,2,True
False,,180.0,121295.27283365294,1000.8572558782946,105.0,16,35,19,15,11,491.27089999456075,rolling,custom,demo_valley,3020,20,eps=0.2,hiker,73.0,2,True
False,,180.0,102604.23547437837,989.3024029657024,135.0,18,45,27,14,14,425.8944999965024,rolling,custom,demo_valley,3021,21,eps=0.2,photographer,74.0,2,True
False,,180.0,109179.7564237965,1022.0385606532461,129.0,13,43,30,13,14,479.37049999927694,rolling,custom,demo_valley,3022,22,eps=0.2,photographer,87.0,2,True
False,,180.0,70394.30282043174,884.2709767373426,147.0,21,49,28,17,16,449.6804999962478,rolling,custom,demo_valley,3023,23,eps=0.2,hiker,60.0,2,True
False,,180.0,98570.04677349346,953.647706105204,132.0,20,44,24,15,14,382.5317999935578,rolling,custom,demo_valley,3000,0,eps=0.4,photographer,66.0,2,True
False,,180.0,92772.40975171298,938.9570358048751,135.0,36,45,9,14,14,522.5524000006772,rolling,custom,demo_valley,3001,1,eps=0.4,injured,35.0,2,True
False,,180.0,120643.45540014164,1022.7627902878596,111.0,22,37,15,14,12,365.526199992928,rolling,custom,demo_valley,3002,2,eps=0.4,hiker,61.0,2,True
False,,180.0,98387.99408565485,980.1697384249951,132.0,25,44,19,15,15,357.4558999926012,rolling,custom,demo_valley,3003,3,eps=0.4,hiker,31.0,2,True
False,,180.0,109987.19082225571,1020.3830711383429,129.0,11,43,32,13,14,519.2416000018056,rolling,custom,demo_valley,3004,4,eps=0.4,photographer,74.0,2,True
False,,180.0,98904.01068808633,978.4844200626923,138.0,26,46,20,14,15,466.29690000918345,rolling,custom,demo_valley,3005,5,eps=0.4,desoriented,38.0,2,True
False,,180.0,102786.21858011268,982.0722484471664,126.0,33,42,9,15,14,470.0527000013608,rolling,custom,demo_valley,3006,6,eps=0.4,injured,52.0,2,True
False,,180.0,96129.38672595861,924.0920913516511,129.0,19,43,24,17,14,490.48720000610047,rolling,custom,demo_valley,3007,7,eps=0.4,hiker,36.0,2,True
False,,180.0,110584.47905188285,1001.1262879894994,120.0,20,40,20,13,12,479.15069999726256,rolling,custom,demo_valley,3008,8,eps=0.4,photographer,88.0,2,True
False,,180.0,97813.67087643238,931.8178440470697,126.0,28,42,14,15,13,426.8740000052276,rolling,custom,demo_valley,3009,9,eps=0.4,hiker,76.0,2,True
False,,180.0,97886.3241038227,932.916300782377,126.0,28,42,14,14,13,536.2968999925215,rolling,custom,demo_valley,3010,10,eps=0.4,injured,50.0,2,True
False,,180.0,100901.3264971186,977.6781123904025,135.0,19,45,26,14,15,423.04850001073646,rolling,custom,demo_valley,3011,11,eps=0.4,photographer,35.0,2,True
False,,180.0,91763.32232877651,922.4412674676945,135.0,28,45,17,16,14,415.8218999982637,rolling,custom,demo_valley,3012,12,eps=0.4,hiker,60.0,2,True
True,129.0,180.0,68820.34722096595,688.0606615650149,98.0,20,32,12,11,11,398.40059999824007,rolling,custom,demo_valley,3013,13,eps=0.4,hiker,68.0,2,True
False,,180.0,116659.39806560188,1009.4727734080662,114.0,22,38,16,15,12,492.39460000080726,rolling,custom,demo_valley,3014,14,eps=0.4,hiker,58.0,2,True
False,,180.0,108431.0703389913,1005.1621737971709,123.0,22,41,19,15,14,274.32170000520273,rolling,custom,demo_valley,3015,15,eps=0.4,photographer,74.0,2,True
False,,180.0,115714.36823753946,1031.1843847031582,120.0,19,40,21,14,12,384.48179999431886,rolling,custom,demo_valley,3016,16,eps=0.4,desoriented,35.0,2,True
False,,180.0,89475.9014614073,909.7525406332385,135.0,28,45,17,16,14,548.0980000056661,rolling,custom,demo_valley,3017,17,eps=0.4,hiker,79.0,2,True
False,,180.0,100230.91768827013,976.4308227459865,135.0,26,45,19,14,15,566.7153000003964,rolling,custom,demo_valley,3018,18,eps=0.4,desoriented,37.0,2,True
False,,180.0,107584.18634482268,983.8092964618135,123.0,23,41,18,14,14,359.005199989042,rolling,custom,demo_valley,3019,19,eps=0.4,hiker,90.0,2,True
False,,180.0,122611.75872565601,1007.3719406056578,105.0,16,35,19,15,11,523.4775999933845,rolling,custom,demo_valley,3020,20,eps=0.4,hiker,73.0,2,True
False,,180.0,103853.31829816438,987.7535096175527,132.0,18,44,26,14,15,433.8666999947236,rolling,custom,demo_valley,3021,21,eps=0.4,photographer,74.0,2,True
False,,180.0,109646.86270492914,1009.1123877190812,126.0,14,42,28,13,14,490.9526999872469,rolling,custom,demo_valley,3022,22,eps=0.4,photographer,87.0,2,True
False,,180.0,81791.65036437535,920.7220797204643,141.0,27,47,20,16,15,441.62080000205606,rolling,custom,demo_valley,3023,23,eps=0.4,hiker,60.0,2,True
False,,180.0,97281.92142407727,928.8928241510154,126.0,18,42,24,17,13,414.90319999957137,rolling,custom,demo_valley,3000,0,eps=0.6,photographer,66.0,2,True
False,,180.0,110751.2865708067,990.7943204775556,117.0,31,39,8,14,12,524.2015000058018,rolling,custom,demo_valley,3001,1,eps=0.6,injured,35.0,2,True
False,,180.0,122180.40339014979,1021.4589909885751,111.0,24,37,13,14,12,374.113099996066,rolling,custom,demo_valley,3002,2,eps=0.6,hiker,61.0,2,True
False,,180.0,105862.71573069014,978.5211463027157,120.0,27,40,13,16,13,329.7003000016048,rolling,custom,demo_valley,3003,3,eps=0.6,hiker,31.0,2,True
False,,180.0,110149.81719394535,1010.5676066321578,126.0,12,42,30,13,14,522.7275999995982,rolling,custom,demo_valley,3004,4,eps=0.6,photographer,74.0,2,True
False,,180.0,97945.8406633586,972.8027503006217,138.0,22,46,24,14,15,444.546700000501,rolling,custom,demo_valley,3005,5,eps=0.6,desoriented,38.0,2,True
False,,180.0,104309.54307641437,978.8579325929779,123.0,32,41,9,15,13,471.9335000054343,rolling,custom,demo_valley,3006,6,eps=0.6,injured,52.0,2,True
False,,180.0,94421.53911363345,945.7999869884607,135.0,26,45,19,16,15,522.7108000080989,rolling,custom,demo_valley,3007,7,eps=0.6,hiker,36.0,2,True
False,,180.0,128198.73742309044,1018.7900803510789,99.0,22,33,11,15,11,472.08210000462714,rolling,custom,demo_valley,3008,8,eps=0.6,photographer,88.0,2,True
True,136.0,180.0,78471.1404962453,741.7386898355362,99.0,27,32,5,11,11,361.10359999747743,rolling,custom,demo_valley,3009,9,eps=0.6,hiker,76.0,2,True
False,,180.0,98778.13769963107,937.2455430354255,126.0,29,42,13,15,13,493.18539999421773,rolling,custom,demo_valley,3010,10,eps=0.6,injured,50.0,2,True
False,,180.0,95019.01667221703,923.9328220513742,129.0,16,43,27,15,14,432.7141000003394,rolling,custom,demo_valley,3011,11,eps=0.6,photographer,35.0,2,True
False,,180.0,90268.43507038956,925.2946328660719,138.0,30,46,16,16,15,416.7014000004201,rolling,custom,demo_valley,3012,12,eps=0.6,hiker,60.0,2,True
True,103.0,180.0,57277.85002059641,556.8275514275513,77.0,23,25,2,8,8,367.07449999903474,rolling,custom,demo_valley,3013,13,eps=0.6,hiker,68.0,2,True
False,,180.0,117834.95141647018,982.5560949569071,105.0,24,35,11,15,11,485.09090000425203,rolling,custom,demo_valley,3014,14,eps=0.6,hiker,58.0,2,True
False,,180.0,108140.94101805484,996.4562427267794,120.0,24,40,16,15,13,220.1626000014585,rolling,custom,demo_valley,3015,15,eps=0.6,photographer,74.0,2,True
False,,180.0,117168.75857238835,1024.0066832012958,117.0,21,39,18,14,12,314.1027000065151,rolling,custom,demo_valley,3016,16,eps=0.6,desoriented,35.0,2,True
False,,180.0,93421.09008777485,921.5610301071664,132.0,27,44,17,16,14,489.44130000381847,rolling,custom,demo_valley,3017,17,eps=0.6,hiker,79.0,2,True
False,,180.0,97355.11873902778,969.7698268423255,138.0,24,46,22,14,15,521.0376999993969,rolling,custom,demo_valley,3018,18,eps=0.6,desoriented,37.0,2,True
False,,180.0,121497.22956325387,1018.7844647835332,108.0,29,36,7,14,10,293.9923999938401,rolling,custom,demo_valley,3019,19,eps=0.6,hiker,90.0,2,True
False,,180.0,121649.96287283963,994.3723077112068,102.0,19,34,15,15,11,466.0088999917207,rolling,custom,demo_valley,3020,20,eps=0.6,hiker,73.0,2,True
False,,180.0,103348.73525579066,975.2954738441196,129.0,14,43,29,15,14,425.367499998174,rolling,custom,demo_valley,3021,21,eps=0.6,photographer,74.0,2,True
False,,180.0,109949.13784038395,1010.4206887807698,126.0,16,42,26,13,14,484.0240000121412,rolling,custom,demo_valley,3022,22,eps=0.6,photographer,87.0,2,True
False,,180.0,127571.06018455062,999.0564033250955,96.0,23,32,9,15,9,392.6576999911049,rolling,custom,demo_valley,3023,23,eps=0.6,hiker,60.0,2,True
False,,180.0,100293.52697072334,962.9376393545278,132.0,18,44,26,16,14,370.2866000130598,rolling,custom,demo_valley,3000,0,eps=0.8,photographer,66.0,2,True
False,,180.0,111608.60502074218,1008.9161402837233,120.0,35,40,5,14,12,489.9114999907397,rolling,custom,demo_valley,3001,1,eps=0.8,injured,35.0,2,True
False,,180.0,131763.7806989518,1016.3356419507325,96.0,24,32,8,15,10,349.8420000078113,rolling,custom,demo_valley,3002,2,eps=0.8,hiker,61.0,2,True
False,,180.0,102288.02524923204,985.2626263148834,129.0,31,43,12,15,14,330.3496999933486,rolling,custom,demo_valley,3003,3,eps=0.8,hiker,31.0,2,True
False,,180.0,111073.64230814006,960.2034659617323,111.0,16,37,21,15,12,522.3785000016505,rolling,custom,demo_valley,3004,4,eps=0.8,photographer,74.0,2,True
False,,180.0,102109.11937295433,986.7049885298832,135.0,29,45,16,14,14,454.45070000278065,rolling,custom,demo_valley,3005,5,eps=0.8,desoriented,38.0,2,True
False,,180.0,99336.85830825339,967.4807183773651,129.0,35,43,8,15,14,453.44870000008086,rolling,custom,demo_valley,3006,6,eps=0.8,injured,52.0,2,True
True,84.0,180.0,37904.00991703008,432.52295630813364,69.0,16,22,6,7,8,424.44370000248455,rolling,custom,demo_valley,3007,7,eps=0.8,hiker,36.0,2,True
False,,180.0,109389.82497825575,972.4749394298949,117.0,18,39,21,15,12,490.90870000236464,rolling,custom,demo_valley,3008,8,eps=0.8,photographer,88.0,2,True
False,,180.0,108526.09784793865,984.9515799560102,126.0,33,42,9,15,14,363.3349999972779,rolling,custom,demo_valley,3009,9,eps=0.8,hiker,76.0,2,True
False,,180.0,116257.2727572716,984.7528216610705,114.0,34,38,4,14,12,464.99949999997625,rolling,custom,demo_valley,3010,10,eps=0.8,injured,50.0,2,True
False,,180.0,101370.71015176176,944.085531672563,123.0,18,41,23,16,13,389.94589999765594,rolling,custom,demo_valley,3011,11,eps=0.8,photographer,35.0,2,True
False,,180.0,91932.73815416048,923.281063734222,135.0,28,45,17,17,14,410.4152999980215,rolling,custom,demo_valley,3012,12,eps=0.8,hiker,60.0,2,True
False,,180.0,95586.59033379974,933.4940624870811,132.0,30,44,14,16,14,427.8247999909581,rolling,custom,demo_valley,3013,13,eps=0.8,hiker,68.0,2,True
False,,180.0,128285.04557719824,1035.6559872627504,104.0,25,34,9,14,11,427.55659999966156,rolling,custom,demo_valley,3014,14,eps=0.8,hiker,58.0,2,True
False,,180.0,100883.54500444574,969.004353281763,129.0,24,43,19,15,13,235.74819999430474,rolling,custom,demo_valley,3015,15,eps=0.8,photographer,74.0,2,True
False,,180.0,113277.47332743468,1022.4770386875562,126.0,23,42,19,14,12,346.456100008254,rolling,custom,demo_valley,3016,16,eps=0.8,desoriented,35.0,2,True
False,,180.0,89853.24066290731,917.7838423867513,135.0,24,45,21,17,14,493.18339999172167,rolling,custom,demo_valley,3017,17,eps=0.8,hiker,79.0,2,True
False,,180.0,97241.93851696406,956.9304026605514,135.0,24,45,21,15,14,579.5661000020118,rolling,custom,demo_valley,3018,18,eps=0.8,desoriented,37.0,2,True
False,,180.0,121769.63193962688,1005.5650478999529,105.0,23,35,12,15,12,332.5983999939126,rolling,custom,demo_valley,3019,19,eps=0.8,hiker,90.0,2,True
False,,180.0,128209.3201987738,1037.7694283280116,108.0,25,36,11,15,11,477.0027999975355,rolling,custom,demo_valley,3020,20,eps=0.8,hiker,73.0,2,True
False,,180.0,98145.9323698947,933.8200301048864,126.0,17,42,25,16,13,473.1157999985953,rolling,custom,demo_valley,3021,21,eps=0.8,photographer,74.0,2,True
False,,180.0,104842.91180010754,953.6879025165796,120.0,21,40,19,14,13,551.5071999925567,rolling,custom,demo_valley,3022,22,eps=0.8,photographer,87.0,2,True
False,,180.0,132672.74790609328,1015.8388494333817,93.0,21,31,10,15,10,378.5708000068553,rolling,custom,demo_valley,3023,23,eps=0.8,hiker,60.0,2,True
False,,180.0,101258.99897807342,950.3724979079693,125.0,15,41,26,17,13,394.4224999895596,rolling,custom,demo_valley,3000,0,eps=1.0,photographer,66.0,2,True
False,,180.0,91517.18538107624,897.1526948365384,126.0,32,42,10,17,13,617.065299999922,rolling,custom,demo_valley,3001,1,eps=1.0,injured,35.0,2,True
False,,180.0,96752.73909710735,951.8071136923406,135.0,29,45,16,16,15,443.2764000021052,rolling,custom,demo_valley,3002,2,eps=1.0,hiker,61.0,2,True
False,,180.0,100092.60978584975,921.8969491792477,123.0,29,41,12,17,13,342.7723000095284,rolling,custom,demo_valley,3003,3,eps=1.0,hiker,31.0,2,True
False,,180.0,103673.54203028082,956.683470013465,124.0,17,41,24,16,13,547.0932000089306,rolling,custom,demo_valley,3004,4,eps=1.0,photographer,74.0,2,True
False,,180.0,93310.05365085663,907.3736249026985,128.0,25,42,17,17,14,514.9212999886004,rolling,custom,demo_valley,3005,5,eps=1.0,desoriented,38.0,2,True
False,,180.0,93687.43421267445,925.2535265477836,132.0,30,44,14,16,14,455.25609999822336,rolling,custom,demo_valley,3006,6,eps=1.0,injured,52.0,2,True
True,89.0,180.0,48798.816028614885,473.04944002734794,67.0,17,22,5,7,7,371.09550000059244,rolling,custom,demo_valley,3007,7,eps=1.0,hiker,36.0,2,True
False,,180.0,96330.44910955234,920.9004652887321,126.0,17,42,25,17,13,545.2597999992577,rolling,custom,demo_valley,3008,8,eps=1.0,photographer,88.0,2,True
False,,180.0,91617.20167974745,915.7593754270479,132.0,29,44,15,16,14,399.8000999972646,rolling,custom,demo_valley,3009,9,eps=1.0,hiker,76.0,2,True
False,,180.0,97827.44073246777,926.7966426807288,126.0,29,42,13,16,13,494.6419000007154,rolling,custom,demo_valley,3010,10,eps=1.0,injured,50.0,2,True
False,,180.0,105893.52786845865,967.3343661399019,123.0,21,41,20,16,13,351.3126000061675,rolling,custom,demo_valley,3011,11,eps=1.0,photographer,35.0,2,True
False,,180.0,95422.83826384852,931.0497637835119,132.0,29,44,15,16,13,413.4211000018695,rolling,custom,demo_valley,3012,12,eps=1.0,hiker,60.0,2,True
False,,180.0,107573.4408391553,955.4811327317125,117.0,29,39,10,17,11,404.36350000618404,rolling,custom,demo_valley,3013,13,eps=1.0,hiker,68.0,2,True
False,,180.0,92274.45787748358,921.4625782057881,132.0,32,44,12,16,14,508.3380000087345,rolling,custom,demo_valley,3014,14,eps=1.0,hiker,58.0,2,True
False,,180.0,99591.36682749513,938.3553621917002,126.0,20,42,22,16,13,239.69679999936488,rolling,custom,demo_valley,3015,15,eps=1.0,photographer,74.0,2,True
False,,180.0,89990.17637810425,926.3337016011508,138.0,23,46,23,17,15,318.7342000001081,rolling,custom,demo_valley,3016,16,eps=1.0,desoriented,35.0,2,True
False,,180.0,88923.65293422368,920.6323506352107,138.0,30,46,16,16,14,486.25700000593497,rolling,custom,demo_valley,3017,17,eps=1.0,hiker,79.0,2,True
False,,180.0,94318.67915485552,929.4439092783074,132.0,25,44,19,16,14,533.610099998441,rolling,custom,demo_valley,3018,18,eps=1.0,desoriented,37.0,2,True
False,,180.0,93239.53530586994,932.3606212920455,135.0,29,45,16,16,15,336.430600006679,rolling,custom,demo_valley,3019,19,eps=1.0,hiker,90.0,2,True
False,,180.0,99990.89233466718,946.5844251251922,126.0,25,42,17,17,14,482.21559999637975,rolling,custom,demo_valley,3020,20,eps=1.0,hiker,73.0,2,True
False,,180.0,102213.71926179875,934.2100338092605,120.0,19,40,21,17,13,410.20570000455336,rolling,custom,demo_valley,3021,21,eps=1.0,photographer,74.0,2,True
False,,180.0,107465.79906253907,950.3489853191476,117.0,17,39,22,16,12,459.3698999915432,rolling,custom,demo_valley,3022,22,eps=1.0,photographer,87.0,2,True
