detected,detect_time_min,horizon_min,flight_distance_m,energy_wh,search_minutes,unique_cells_searched,total_search_ops,redundant_search_ops,n_swaps,n_replans,replan_ms_total,planner,initial_model,area_name,seed,replicate,arm,target_profile,elapsed_before_min,n_uavs,moving_target
False,,180.0,75301.50171888295,963.3982337359178,170.0,42,56,14,12,1,528.6074999985431,static,distance,demo_valley,5040,40,A,hiker,74.0,2,True
False,,180.0,73756.91253782489,948.3507355295354,171.0,43,57,14,12,1,540.2266999990388,static,distance,demo_valley,5041,41,A,injured,57.0,2,True
False,,180.0,86221.08609011002,961.1076165347779,156.0,37,52,15,12,1,606.7153000112739,static,distance,demo_valley,5042,42,A,hiker,45.0,2,True
False,,180.0,73201.16030932982,934.602107167698,169.0,36,56,20,12,1,591.5324000034161,static,distance,demo_valley,5043,43,A,desoriented,84.0,2,True
False,,180.0,87733.75452895217,1007.3772414421312,156.0,52,52,0,12,1,578.2447000092361,static,distance,demo_valley,5044,44,A,photographer,54.0,2,True
False,,180.0,71291.15714777967,937.3641495061609,170.0,45,56,11,11,1,590.3381000171066,static,distance,demo_valley,5045,45,A,desoriented,49.0,2,True
False,,180.0,66387.05319223413,928.5030147987009,174.0,42,58,16,12,1,631.8424999990384,static,distance,demo_valley,5046,46,A,injured,48.0,2,True
True,142.0,180.0,77422.45894962872,800.7513539967488,112.0,37,37,0,10,1,482.54390000147396,static,distance,demo_valley,5047,47,A,desoriented,77.0,2,True
True,23.0,180.0,10049.806688942888,133.96718024842698,25.0,5,8,3,0,1,620.6310000088706,static,distance,demo_valley,5048,48,A,hiker,36.0,2,True
False,,180.0,83903.6144185509,966.9864004145044,159.0,51,53,2,12,1,584.0435000027355,static,distance,demo_valley,5049,49,A,desoriented,69.0,2,True
False,,180.0,77366.53434040607,971.9535086470712,170.0,43,56,13,12,1,563.0203999899095,static,distance,demo_valley,5050,50,A,photographer,87.0,2,True
True,130.0,180.0,52130.62738499144,687.631576530556,124.0,31,41,10,8,1,584.4175000147516,static,distance,demo_valley,5051,51,A,hiker,39.0,2,True
False,,180.0,72703.87067461859,972.8989358960278,175.0,43,58,15,12,1,631.9370000001072,static,distance,demo_valley,5052,52,A,desoriented,42.0,2,True
False,,180.0,67852.57805543748,947.6011366478951,179.0,40,59,19,12,1,632.560599991848,static,distance,demo_valley,5053,53,A,hiker,44.0,2,True
False,,180.0,73273.92046366731,953.72692985499,171.0,46,57,11,12,1,668.7648999886733,static,distance,demo_valley,5054,54,A,hiker,46.0,2,True
False,,180.0,66065.33972508501,935.0386326109694,177.0,46,59,13,11,1,622.7947000097629,static,distance,demo_valley,5055,55,A,hiker,52.0,2,True
False,,180.0,96392.18924937973,993.1794346622423,144.0,34,48,14,12,1,630.3932000155328,static,distance,demo_valley,5056,56,A,injured,84.0,2,True
False,,180.0,98771.27645118098,1000.6846761243219,143.0,43,47,4,12,1,578.0756000094698,static,distance,demo_valley,5057,57,A,hiker,81.0,2,True
False,,180.0,97754.92432142749,995.925704302665,142.0,47,47,0,13,1,548.8585999810311,static,distance,demo_valley,5058,58,A,desoriented,72.0,2,True
False,,180.0,70201.28924233107,937.5628098879042,173.0,36,57,21,12,1,596.6286999937438,static,distance,demo_valley,5059,59,A,photographer,75.0,2,True
False,,180.0,87234.29663048257,1013.826559705898,161.0,53,53,0,12,1,603.8821000020107,static,distance,demo_valley,5060,60,A,desoriented,47.0,2,True
False,,180.0,65719.1032866065,935.6150690770564,174.0,47,58,11,12,1,621.2406999875384,static,distance,demo_valley,5061,61,A,desoriented,32.0,2,True
True,74.0,180.0,28564.067958463194,389.46500287428603,73.0,15,24,9,4,1,641.276000007565,static,distance,demo_valley,5062,62,A,desoriented,59.0,2,True
False,,180.0,74510.47931483708,947.8808975391694,169.0,35,56,21,12,1,656.3379999952303,static,distance,demo_valley,5063,63,A,desoriented,72.0,2,True
False,,180.0,81704.13275917993,992.3865587144176,165.0,46,54,8,12,1,607.957299984264,static,distance,demo_valley,5064,64,A,hiker,75.0,2,True
False,,180.0,73276.629347548,954.7892286389629,171.0,49,57,8,11,1,622.4297999960982,static,distance,demo_valley,5065,65,A,hiker,40.0,2,True
True,94.0,180.0,36536.52098705992,493.59801967815054,91.0,19,30,11,6,1,624.2896000003384,static,distance,demo_valley,5066,66,A,photographer,55.0,2,True
True,156.0,180.0,85387.62163550737,879.9421600912149,126.0,40,42,2,11,1,582.654800004093,static,distance,demo_valley,5067,67,A,photographer,87.0,2,True
False,,180.0,90013.9153680786,988.3425585268077,150.0,50,50,0,13,1,569.812899999306,static,distance,demo_valley,5068,68,A,injured,49.0,2,True
False,,180.0,85612.71692008733,960.9881527497176,153.0,41,51,10,11,1,665.0701000035042,static,distance,demo_valley,5069,69,A,hiker,84.0,2,True
False,,180.0,83928.35826971964,941.2386267918382,156.0,32,52,20,13,1,601.2180999732664,static,distance,demo_valley,5070,70,A,desoriented,36.0,2,True
False,,180.0,69184.52594555548,944.3559353089854,175.0,44,57,13,12,1,632.5319000006857,static,distance,demo_valley,5071,71,A,hiker,48.0,2,True
False,,180.0,83588.35594532416,969.4761358840608,156.0,34,52,18,12,1,589.6932000141533,static,distance,demo_valley,5072,72,A,desoriented,70.0,2,True
False,,180.0,78903.23205166316,987.1983318102584,168.0,46,56,10,12,1,575.4784000127984,static,distance,demo_valley,5073,73,A,desoriented,69.0,2,True
True,127.0,180.0,61307.74685796411,701.0969960616856,108.0,36,36,0,9,1,547.7449999980308,static,distance,demo_valley,5074,74,A,desoriented,44.0,2,True
False,,180.0,83736.74022888736,941.3024807187193,156.0,32,52,20,13,1,536.0619999919436,static,distance,demo_valley,5075,75,A,hiker,42.0,2,True
True,105.0,180.0,41341.37452571879,545.0826576342263,101.0,21,33,12,6,1,652.8622999976506,static,distance,demo_valley,5076,76,A,desoriented,37.0,2,True
True,4.0,180.0,4949.970575193024,33.35669313603805,1.0,0,0,0,0,1,604.0487000009307,static,distance,demo_valley,5077,77,A,desoriented,53.0,2,True
False,,180.0,65584.03154742351,926.2385544736612,174.0,54,58,4,13,1,568.8305000021501,static,distance,demo_valley,5078,78,A,injured,67.0,2,True
False,,180.0,65328.26247446913,933.4541034308934,177.0,43,59,16,11,1,648.6503000014636,static,distance,demo_valley,5079,79,A,desoriented,53.0,2,True
False,,180.0,85743.4416154357,974.0137041606943,159.0,41,53,12,12,1,590.6164000007266,static,distance,demo_valley,5080,80,A,hiker,47.0,2,True
False,,180.0,76906.22284574763,964.3663851666726,165.0,47,55,8,12,1,600.9645999965869,static,distance,demo_valley,5081,81,A,hiker,49.0,2,True
